clip_name,pfID,label_full_vocab,label_consolidated_vocab,podcast_filename,event_start_inepisode,event_end_inepisode,clip_start_inepisode,clip_end_inepisode,confidence,episode_split_subset,clip_split_subset
41654.wav,41654,Um,Um,Manifest Arts Podcasts_Kwong Lee (Castlefield Gallery),1450.5220384000002,1452.5220384000002,1450.5220384000002,1452.5220384000002,0.85,train,train
41678.wav,41678,Um,Um,a16z_a16z Podcast A Whirlwind Tour of Policy Issues in Tech,168.95899040000006,170.95899040000006,168.95899040000006,170.95899040000006,0.85,train,train
41687.wav,41687,Um,Um,Footy for Two_Transfers and Fantasy League,506.5580032,508.5580032,506.5580032,508.5580032,0.85,test,test
41714.wav,41714,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1103.3679999999858,1105.3679999999858,1103.3679999999858,1105.3679999999858,0.85,train,train
41751.wav,41751,Um,Um,Midwest Dance Symposium_Session 1,5725.258000000308,5727.258000000308,5725.258000000308,5727.258000000308,0.85,train,train
41790.wav,41790,Breath,Breath,This Movie's About You_Episode 40_Karen Gordon,1994.5218976,1996.5218976,1994.5218976,1996.5218976,0.85,train,train
41820.wav,41820,Words,Words,Verity The Podcast_Ep 1_Interview with Haviah Mighty on Building a career in Music,667.1689872,669.1689872,667.1689872,669.1689872,0.85,train,train
41849.wav,41849,Um,Um,Arts Council England_Digital R&D for the Arts Forum distributing content discussion,1012.9569999999889,1014.9569999999889,1012.9569999999889,1014.9569999999889,0.85,train,train
41882.wav,41882,Words,Words,a16z_a16z Podcast Investing in (Business and Career) Change,743.7840095999999,745.7840095999999,743.7840095999999,745.7840095999999,0.85,train,train
41900.wav,41900,Um,Um,UX Podcast_#169 Reintroduction to Information Architecture with Donna Spencer,1322.3719936,1324.3719936,1322.3719936,1324.3719936,0.85,train,train
41907.wav,41907,Breath,Breath,Newberry Library_Conversation with Kenyatta Uncovering Your Ancestry,3889.6148816,3891.6148816,3889.6148816,3891.6148816,0.85,train,train
41939.wav,41939,Uh,Uh,UX Podcast_#259 Japanese design culture with Rishma Hansil,386.9219999999999,388.9219999999999,386.9219999999999,388.9219999999999,0.85,train,train
41944.wav,41944,Uh,Uh,globalvoices_The Week That Was at Global Voices Pokémon Go Gets Political,994.25199999999,996.25199999999,994.25199999999,996.25199999999,0.85,train,train
42037.wav,42037,Words,Words,Sound Design Live_This Is How to Find the Perfect Show Volume Without an SPL Meter,1569.6800192,1571.6800192,1569.6800192,1571.6800192,0.85,train,train
42141.wav,42141,Breath,Breath,Suzanne Toro_Fall Food Recipes & Wisdom {Food Alchemy},437.4170096,439.4170096,437.4170096,439.4170096,0.85,test,test
42176.wav,42176,Uh,Uh,Americhicks_Heart of the Matter September 14th Hour 2,635.4679999999975,637.4679999999975,635.4679999999975,637.4679999999975,0.85,train,train
42222.wav,42222,Words,Words,Arts Council England_Arts digital R&D podcast 4 data and archives,1054.0920608,1056.0920608,1054.0920608,1056.0920608,0.85,train,train
42292.wav,42292,Music,Music,The Housing Hour_History of Coal Creek Miners,2698.127112,2700.127112,2698.127112,2700.127112,0.85,test,test
42292.wav,42292,Music,Music,The Housing Hour_History of Coal Creek Miners,2698.127112,2700.127112,2698.127112,2700.127112,0.85,test,test
42299.wav,42299,Words,Words,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,605.9170255999998,607.9170255999998,605.9170255999998,607.9170255999998,0.85,train,train
42326.wav,42326,Laughter,Laughter,Polite Conversations_Ep 62_Cancel Culture,4728.74800000015,4730.74800000015,4728.74800000015,4730.74800000015,0.85,train,train
42349.wav,42349,Words,Words,Art & Company Podcast_Cat del Buono and Yeon Jin Kim Women Artists and the Allure of New Media  - #9,587.3569999999978,589.3569999999978,587.3569999999978,589.3569999999978,0.85,train,train
42408.wav,42408,Um,Um,StickerGiant_Angie Chua Shares How She Developed Bobo Design Studios And How Travel Is Her Passion,1856.6570736,1858.6570736,1856.6570736,1858.6570736,0.85,train,train
42430.wav,42430,Uh,Uh,PodcastDetroit_The Nooner Show – Episode 138 – From Wife & Mother to Artist Entrepreneur,2341.2790384,2343.2790384,2341.2790384,2343.2790384,0.85,train,train
42449.wav,42449,non_filler,non_filler,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,628.1049999999979,630.1049999999979,628.1049999999979,630.1049999999979,0.85,test,test
42451.wav,42451,Breath,Breath,UX Podcast_#180 Mobile frustrations with Lina Hansson,2107.672999999979,2109.672999999979,2107.672999999979,2109.672999999979,0.85,train,train
42477.wav,42477,non_filler,non_filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1745.6039999999766,1747.6039999999766,1745.6039999999766,1747.6039999999766,0.85,train,train
42489.wav,42489,Uh,Uh,Conexiones TheLearningSciences_Five Pillars of the Mind Redesigning Education to Suit the Brain,1552.0130032000004,1554.0130032000004,1552.0130032000004,1554.0130032000004,0.85,train,train
42516.wav,42516,Uh,Uh,PodcastDetroit_The Nooner Show – Episode 138 – From Wife & Mother to Artist Entrepreneur,1032.2620352,1034.2620352,1032.2620352,1034.2620352,0.85,train,train
42539.wav,42539,Um,Um,UX Podcast_#213 Spacesuit design with Lindsey Aitchison,1411.6259904000003,1413.6259904000003,1411.6259904000003,1413.6259904000003,0.85,train,train
42558.wav,42558,Breath,Breath,With Good Reason_Auto Biography,763.6079999999962,765.6079999999962,763.6079999999962,765.6079999999962,0.85,train,train
42581.wav,42581,Laughter,Laughter,Claire Zorn_'Turns Out I Had More Things To Write Down!',1494.9940064,1496.9940064,1494.9940064,1496.9940064,0.85,test,test
42608.wav,42608,Laughter,Laughter,UX Podcast_#122 Calm technology with Amber Case,573.688,575.688,573.688,575.688,0.85,train,train
42653.wav,42653,Um,Um,Physio Edge 054 Hip and groin part 2_assessment and treatment with Benoy Mathew,2226.1399872,2228.1399872,2226.1399872,2228.1399872,0.85,train,train
42675.wav,42675,Laughter,Laughter,Mangoes and Coconuts_Episode 4 Jazz travels back to the Philippines,1243.6099999999922,1245.6099999999922,1243.6099999999922,1245.6099999999922,0.85,train,train
42719.wav,42719,Um,Um,a16z_a16z Podcast 'In the Eye of a Tornado' Views on Innovation from China,696.1169999999961,698.1169999999961,696.1169999999961,698.1169999999961,0.85,train,train
42779.wav,42779,Words,Words,a16z_a16z Podcast How to Be Original and Make Big Ideas Happen,1289.2680384000005,1291.2680384000005,1289.2680384000005,1291.2680384000005,0.85,train,train
42861.wav,42861,Words,Words,The Booktopia Books Podcast_John Birmingham on How to Be a Writer,669.0879936000001,671.0879936000001,669.0879936000001,671.0879936000001,0.85,test,test
42862.wav,42862,Uh,Uh,The Genealogy Happy Hour_Episode 20_Privacy,1205.413999999987,1207.413999999987,1205.413999999987,1207.413999999987,0.85,test,test
42872.wav,42872,Laughter,Laughter,Break The Cycle_Episode 7 Patriarchy,180.8950000000003,182.8950000000003,180.8950000000003,182.8950000000003,0.85,test,test
42928.wav,42928,Words,Words,Polite Conversations_Ep 62_Cancel Culture,2493.901872,2495.901872,2493.901872,2495.901872,0.85,train,train
42939.wav,42939,Words,Words,Monterey Jazz Festival_Women in Jazz Part II The Gender Equity Question (2018),4685.143137599999,4687.143137599999,4685.143137599999,4687.143137599999,0.85,train,train
42995.wav,42995,Breath,Breath,a16z_a16z Podcast Things Come Together -- Truths about Tech in Africa,403.8929904,405.8929904,403.8929904,405.8929904,0.85,train,train
43009.wav,43009,non_filler,non_filler,UX Podcast_#163 Design systems with Jina Anne,1919.459999999973,1921.459999999973,1919.459999999973,1921.459999999973,0.85,train,train
43009.wav,43009,Breath,Breath,UX Podcast_#163 Design systems with Jina Anne,1919.459999999973,1921.459999999973,1919.459999999973,1921.459999999973,0.85,train,train
43041.wav,43041,Words,Words,"GeeklyBiWeekly_Geekly Bi-Weekly Episode 1 WandaVision, Disney+, Spiderman, HBO MAX",122.61500320000002,124.61500320000002,122.61500320000002,124.61500320000002,0.85,train,train
43041.wav,43041,Words,Words,"GeeklyBiWeekly_Geekly Bi-Weekly Episode 1 WandaVision, Disney+, Spiderman, HBO MAX",122.61500320000002,124.61500320000002,122.61500320000002,124.61500320000002,0.85,train,train
43085.wav,43085,Breath,Breath,UX Podcast_#239 Storytelling in design with Anna Dahlström,1961.346999999973,1963.346999999973,1961.346999999973,1963.346999999973,0.85,train,train
43089.wav,43089,Laughter,Laughter,Let's Talk About School_2_Educational Technology,2027.942999999977,2029.942999999977,2027.942999999977,2029.942999999977,0.85,train,train
43124.wav,43124,Breath,Breath,UX Podcast_#82 James & Per & Heather give consumers rights,1328.4389999999837,1330.4389999999837,1328.4389999999837,1330.4389999999837,0.85,train,train
43196.wav,43196,Words,Words,The Voice of 5G_Episode 12_5G & IoT,2516.364,2518.364,2516.364,2518.364,0.85,train,train
43203.wav,43203,Laughter,Laughter,Bear and Bear Cub Family Gaming_Episode 22_The One Where We're All About The Nintendo Switch,1429.3949999999593,1431.3949999999593,1429.3949999999593,1431.3949999999593,0.85,train,train
43220.wav,43220,Uh,Uh,Break The Cycle_Episode 7 Patriarchy,1954.7289999999564,1956.7289999999564,1954.7289999999564,1956.7289999999564,0.85,test,test
43228.wav,43228,Words,Words,UX Podcast_#110 UX Coaching with Whitney Hess,1404.8149744,1406.8149744,1404.8149744,1406.8149744,0.85,train,train
43246.wav,43246,Music,Music,CEO Interview 2017_Pat Finn,535.8099968,537.8099968,535.8099968,537.8099968,0.85,test,test
43299.wav,43299,Words,Words,UX Podcast_#206 The build trap with Melissa Perri,1517.2639999999692,1519.2639999999692,1517.2639999999692,1519.2639999999692,0.85,train,train
43328.wav,43328,Um,Um,UX Podcast_#173 Building a team with Alissa Briggs,906.5900288,908.5900288,906.5900288,908.5900288,0.85,train,train
43338.wav,43338,Music,Music,UX Podcast_#194 Research on the fly with Cyd Harrell,2053.845999999961,2055.845999999961,2053.845999999961,2055.845999999961,0.85,train,train
43471.wav,43471,Um,Um,UX Podcast_#213 Spacesuit design with Lindsey Aitchison,1069.7029999999916,1071.7029999999916,1069.7029999999916,1071.7029999999916,0.85,train,train
43496.wav,43496,Words,Words,"Linear Digressions_Facial Recognition, Society, and the Law",593.438999999998,595.438999999998,593.438999999998,595.438999999998,0.85,train,train
43509.wav,43509,Words,Words,a16z_a16z Podcast 'In the Eye of a Tornado' Views on Innovation from China,1524.541952,1526.541952,1524.541952,1526.541952,0.85,train,train
43617.wav,43617,Um,Um,Yaro Starak_Kim Sorgius Single Mother Of 4 Makes $30K-Mo Selling Digital Products,2687.4892176000003,2689.4892176000003,2687.4892176000003,2689.4892176000003,0.85,train,train
43643.wav,43643,Words,Words,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,1120.6829136,1122.6829136,1120.6829136,1122.6829136,0.85,train,train
43655.wav,43655,Uh,Uh,artwarez_Buen Vivir. Interview with Penny Travlou,2846.297000000073,2848.297000000073,2846.297000000073,2848.297000000073,0.85,test,test
43675.wav,43675,Um,Um,Techdirt_The TikTok Order And What It Means For Innovation,1956.7449999999608,1958.7449999999608,1956.7449999999608,1958.7449999999608,0.85,train,train
43682.wav,43682,Laughter,Laughter,Animal Talk_Take a photo of a bear from 15 angles - Episode 44,399.79199999999935,401.79199999999935,399.79199999999935,401.79199999999935,0.85,train,train
43684.wav,43684,Breath,Breath,Sound Design Live_Cables Are Dead,366.45099999999945,368.45099999999945,366.45099999999945,368.45099999999945,0.85,train,train
43686.wav,43686,Uh,Uh,Tin Pan Alley_On the Road Charlotte Eriksson,88.753,90.753,88.753,90.753,0.85,test,test
43711.wav,43711,Words,Words,The Voice of 5G_Episode 12_5G & IoT,318.0809904,320.0809904,318.0809904,320.0809904,0.85,train,train
43719.wav,43719,Words,Words,UX Podcast_#197 Mental health with Jennifer Akullian,1552.0329392,1554.0329392,1552.0329392,1554.0329392,0.85,train,train
43759.wav,43759,Breath,Breath,UX Podcast_#237 User research during a pandemic with Mar Murube,925.4449999999904,927.4449999999904,925.4449999999904,927.4449999999904,0.85,train,train
43779.wav,43779,Uh,Uh,Physio Edge 054 Hip and groin part 2_assessment and treatment with Benoy Mathew,1622.3870512,1624.3870512,1622.3870512,1624.3870512,0.85,train,train
43821.wav,43821,Breath,Breath,Between You & Me Podcast_Ep 54_MORIAH SMALLBONE Becoming a Lead Lady,3024.4490000000096,3026.4490000000096,3024.4490000000096,3026.4490000000096,0.85,test,test
43847.wav,43847,Breath,Breath,Maximum Enthusiasm_Life Made Simple with Stephanie- round 2- conquering the closet,986.4699999999888,988.4699999999888,986.4699999999888,988.4699999999888,0.85,train,train
43866.wav,43866,Words,Words,a16z_a16z Podcast Making Security More Useable,1342.2969999999857,1344.2969999999857,1342.2969999999857,1344.2969999999857,0.85,train,train
43946.wav,43946,Words,Words,"The RegenNarration_79. Gondwana Link The most exciting restoration at scale in Australia, with Keith Bradby OAM",1085.9759968,1087.9759968,1085.9759968,1087.9759968,0.85,test,test
43958.wav,43958,Breath,Breath,Spaces Podcast_Evolution of Architecture I,3088.290000000061,3090.290000000061,3088.290000000061,3090.290000000061,0.85,test,test
43980.wav,43980,Uh,Uh,Newberry Library_Conversation with Kenyatta Uncovering Your Ancestry,424.9430000000002,426.9430000000002,424.9430000000002,426.9430000000002,0.85,train,train
43981.wav,43981,Uh,Uh,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,524.6089999999998,526.6089999999998,524.6089999999998,526.6089999999998,0.85,train,train
43991.wav,43991,Words,Words,UX Podcast_#120 Product management & UX with Melissa Perri,539.7879999999988,541.7879999999988,539.7879999999988,541.7879999999988,0.85,train,train
44096.wav,44096,Uh,Uh,UX Podcast_#230 Growth marketing with Sara Öhman,847.9179999999913,849.9179999999913,847.9179999999913,849.9179999999913,0.85,train,train
44104.wav,44104,Uh,Uh,a16z_a16z Podcast The Future of Entertainment and What David Petraeus and the Olsen Twins Can Teach Us,684.4849999999948,686.4849999999948,684.4849999999948,686.4849999999948,0.85,train,train
44116.wav,44116,Breath,Breath,Newberry Library_Conversation with Kenyatta Uncovering Your Ancestry,798.7200128,800.7200128,798.7200128,800.7200128,0.85,train,train
44120.wav,44120,Breath,Breath,Suzanne Toro_Fall Food Recipes & Wisdom {Food Alchemy},353.002984,355.002984,353.002984,355.002984,0.85,test,test
44140.wav,44140,Words,Words,Footy for Two_Transfers and Fantasy League,2369.5109232,2371.5109232,2369.5109232,2371.5109232,0.85,test,test
44153.wav,44153,Words,Words,a16z_a16z Podcast How to Be Original and Make Big Ideas Happen,2343.282000000028,2345.282000000028,2343.282000000028,2345.282000000028,0.85,train,train
44168.wav,44168,Words,Words,Melbourne Knowledge Week_Urban Design and Film Building the Cities of Tomorrow,1178.3139168,1180.3139168,1178.3139168,1180.3139168,0.85,train,train
44197.wav,44197,Words,Words,The Voice of 5G_Episode 12_5G & IoT,174.84300639999998,176.84300639999998,174.84300639999998,176.84300639999998,0.85,train,train
44226.wav,44226,Uh,Uh,Newberry Library_Jun Fujita American Visionary,2979.004000000092,2981.004000000092,2979.004000000092,2981.004000000092,0.85,train,train
44234.wav,44234,Uh,Uh,Spaces Podcast_Evolution of Architecture I,4016.108000000189,4018.108000000189,4016.108000000189,4018.108000000189,0.85,test,test
44265.wav,44265,Uh,Uh,Beer Tour Guy Podcast_Episode 12 - Mark Larson - Falling Down Beer Company,3017.4829616,3019.4829616,3017.4829616,3019.4829616,0.85,test,test
44267.wav,44267,filler,filler,Yaro Starak_How To Hire Someone To Handle All Your Email For You,344.2869968,346.2869968,344.2869968,346.2869968,0.85,train,train
44296.wav,44296,Words,Words,the csuite podcast_Show 27_B2B Demand Generation,2169.1959808,2171.1959808,2169.1959808,2171.1959808,0.85,train,train
44297.wav,44297,Uh,Uh,Tearsheet Podcast_BMO Harris' Niamh Kristufek on empowering women in fintech,1546.2479999999662,1548.2479999999662,1546.2479999999662,1548.2479999999662,0.85,train,train
44301.wav,44301,Words,Words,Education-Factory_Teens Talking,183.029,185.029,183.029,185.029,0.85,train,train
44305.wav,44305,Words,Words,Radio For Humans_PODLUCK Summer 2018 Cooking Show,3737.2018912,3739.2018912,3737.2018912,3739.2018912,0.85,train,train
44345.wav,44345,filler,filler,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,1396.6640255999998,1398.6640255999998,1396.6640255999998,1398.6640255999998,0.85,train,train
44484.wav,44484,Um,Um,Education_Ep 1 - Handmade Dev Show 2017,3531.202000000045,3533.202000000045,3531.202000000045,3533.202000000045,0.85,validation,validation
44521.wav,44521,Breath,Breath,a16z_a16z Podcast On Recent IPOs and Comparing Private vs. Public Valuations,2162.5189552,2164.5189552,2162.5189552,2164.5189552,0.85,train,train
44578.wav,44578,Breath,Breath,Verity The Podcast_Episode 10_Are Fast Friendships Bad_,592.2649647999999,594.2649647999999,592.2649647999999,594.2649647999999,0.85,train,train
44588.wav,44588,Music,Music,UX Podcast_#135 Asian e-commerce & Object Oriented UX with Stephanie Rieger & Sophia Voychehovski,6.004,8.004,6.004,8.004,0.85,train,train
44606.wav,44606,Words,Words,into the mothlight podcast_EP.13_Tereza Stehlikova,428.0810064,430.0810064,428.0810064,430.0810064,0.85,train,train
